wav,txt
fechas2/train/fechas2_000000.en.wav,please next thursday | next_day('thursday')
fechas2/train/fechas2_005501.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_005502.en.wav,this coming friday | next_day('friday')
fechas2/train/fechas2_005503.en.wav,please in three days | relative_day(+3)
fechas2/train/fechas2_005504.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_005505.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_005506.en.wav,please next monday | next_day('monday')
fechas2/train/fechas2_005507.en.wav,this coming monday | next_day('monday')
fechas2/train/fechas2_005508.en.wav,monday | next_day('monday')
fechas2/train/fechas2_005509.en.wav,in three days thanks | relative_day(+3)
fechas2/train/fechas2_005510.en.wav,please in a couple of days | relative_day(+2)
fechas2/train/fechas2_005511.en.wav,this thursday | next_day('thursday')
fechas2/train/fechas2_005512.en.wav,please next monday | next_day('monday')
fechas2/train/fechas2_005513.en.wav,wednesday please | next_day('wednesday')
fechas2/train/fechas2_005514.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_005515.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_005516.en.wav,wednesday thank you | next_day('wednesday')
fechas2/train/fechas2_005517.en.wav,wednesday | next_day('wednesday')
fechas2/train/fechas2_005518.en.wav,the day after tomorrow | relative_day(+2)
fechas2/train/fechas2_005519.en.wav,please in a couple of days | relative_day(+2)
fechas2/train/fechas2_005520.en.wav,the day after tomorrow | relative_day(+2)
fechas2/train/fechas2_005521.en.wav,please in three days | relative_day(+3)
fechas2/train/fechas2_005522.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_005523.en.wav,tomorrow | relative_day(+1)
fechas2/train/fechas2_005524.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_005525.en.wav,on monday please | next_day('monday')
fechas2/train/fechas2_005526.en.wav,tuesday thank you. | next_day('tuesday')
fechas2/train/fechas2_005527.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_005528.en.wav,in a couple of days please | relative_day(+2)
fechas2/train/fechas2_005529.en.wav,tomorrow | relative_day(+1)
fechas2/train/fechas2_005530.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_005531.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_005532.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_005533.en.wav,please this tuesday | next_day('tuesday')
fechas2/train/fechas2_005534.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_005535.en.wav,tomorrow | relative_day(+1)
fechas2/train/fechas2_005536.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_005537.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_005538.en.wav,this tuesday | next_day('tuesday')
fechas2/train/fechas2_005539.en.wav,please this friday | next_day('friday')
fechas2/train/fechas2_005540.en.wav,please next friday | next_day('friday')
fechas2/train/fechas2_005541.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_005542.en.wav,please next tuesday | next_day('tuesday')
fechas2/train/fechas2_005543.en.wav,the following wednesday | next_day('wednesday')
fechas2/train/fechas2_005544.en.wav,please in a couple of days | relative_day(+2)
fechas2/train/fechas2_005545.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_005546.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_005547.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_005548.en.wav,next friday please | next_day('friday')
fechas2/train/fechas2_005549.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_005550.en.wav,this wednesday | next_day('wednesday')
fechas2/train/fechas2_005551.en.wav,next tuesday please | next_day('tuesday')
fechas2/train/fechas2_005552.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_005553.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_005554.en.wav,please in three days | relative_day(+3)
fechas2/train/fechas2_005555.en.wav,next wednesday please | next_day('wednesday')
fechas2/train/fechas2_005556.en.wav,please in a couple of days | relative_day(+2)
fechas2/train/fechas2_005557.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_005558.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_005559.en.wav,next monday thank you | next_day('monday')
fechas2/train/fechas2_005560.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_005561.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_005562.en.wav,please on wednesday | next_day('wednesday')
fechas2/train/fechas2_005563.en.wav,please next friday | next_day('friday')
fechas2/train/fechas2_005564.en.wav,tuesday | next_day('tuesday')
fechas2/train/fechas2_005565.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_005566.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_005567.en.wav,this coming thursday | next_day('thursday')
fechas2/train/fechas2_005568.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_005569.en.wav,this coming friday | next_day('friday')
fechas2/train/fechas2_005570.en.wav,please next thursday | next_day('thursday')
fechas2/train/fechas2_005571.en.wav,the day after tomorrow | relative_day(+2)
fechas2/train/fechas2_005572.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_005573.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_005574.en.wav,please in three days | relative_day(+3)
fechas2/train/fechas2_005575.en.wav,next wednesday please | next_day('wednesday')
fechas2/train/fechas2_005576.en.wav,this thursday | next_day('thursday')
fechas2/train/fechas2_005577.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_005578.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_005579.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_005580.en.wav,the following thursday | next_day('thursday')
fechas2/train/fechas2_005581.en.wav,friday thank you | next_day('friday')
fechas2/train/fechas2_005582.en.wav,tuesday | next_day('tuesday')
fechas2/train/fechas2_005583.en.wav,this coming friday | next_day('friday')
fechas2/train/fechas2_005584.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_005585.en.wav,in three days please | relative_day(+3)
fechas2/train/fechas2_005586.en.wav,please next monday | next_day('monday')
fechas2/train/fechas2_005587.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_005588.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_005589.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_005590.en.wav,next tuesday please | next_day('tuesday')
fechas2/train/fechas2_005591.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_005592.en.wav,this friday | next_day('friday')
fechas2/train/fechas2_005593.en.wav,thursday | next_day('thursday')
fechas2/train/fechas2_005594.en.wav,on monday please | next_day('monday')
fechas2/train/fechas2_005595.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_005596.en.wav,please in a couple of days | relative_day(+2)
fechas2/train/fechas2_005597.en.wav,next thursday please | next_day('thursday')
fechas2/train/fechas2_005598.en.wav,tomorrow | relative_day(+1)
fechas2/train/fechas2_005599.en.wav,next tuesday please | next_day('tuesday')
fechas2/train/fechas2_005600.en.wav,please in three days | relative_day(+3)
fechas2/train/fechas2_005601.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_005602.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_005603.en.wav,wednesday | next_day('wednesday')
fechas2/train/fechas2_005604.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_005605.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_005606.en.wav,this thursday | next_day('thursday')
fechas2/train/fechas2_005607.en.wav,this coming tuesday | next_day('tuesday')
fechas2/train/fechas2_005608.en.wav,this coming tuesday | next_day('tuesday')
fechas2/train/fechas2_005609.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_005610.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_005611.en.wav,tomorrow | relative_day(+1)
fechas2/train/fechas2_005612.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_005613.en.wav,this coming tuesday | next_day('tuesday')
fechas2/train/fechas2_005614.en.wav,day after tomorrow | relative_day(+2)
fechas2/train/fechas2_005615.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_005616.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_005617.en.wav,this coming friday | next_day('friday')
fechas2/train/fechas2_005618.en.wav,this coming friday please | next_day('friday')
fechas2/train/fechas2_005619.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_005620.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_005621.en.wav,please on monday | next_day('monday')
fechas2/train/fechas2_005622.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_005623.en.wav,this friday | next_day('friday')
fechas2/train/fechas2_005624.en.wav,this thursday thank you | next_day('thursday')
fechas2/train/fechas2_005625.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_005626.en.wav,tuesday please | next_day('tuesday')
fechas2/train/fechas2_005627.en.wav,please this thursday | next_day('thursday')
fechas2/train/fechas2_005628.en.wav,this coming wednesday | next_day('wednesday')
fechas2/train/fechas2_005629.en.wav,please this coming thursday | next_day('thursday')
fechas2/train/fechas2_005630.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_005631.en.wav,wednesday | next_day('wednesday')
fechas2/train/fechas2_005632.en.wav,next friday thanks | next_day('friday')
fechas2/train/fechas2_005633.en.wav,the day after tomorrow | relative_day(+2)
fechas2/train/fechas2_005634.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_005635.en.wav,next tuesday please | next_day('tuesday')
fechas2/train/fechas2_005636.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_005637.en.wav,next friday | next_day('friday')
fechas2/train/fechas2_005638.en.wav,tomorrow thank you | relative_day(+1)
fechas2/train/fechas2_005639.en.wav,please next tuesday | next_day('tuesday')
fechas2/train/fechas2_005640.en.wav,this coming monday | next_day('monday')
fechas2/train/fechas2_005641.en.wav,next wednesday please | next_day('wednesday')
fechas2/train/fechas2_005642.en.wav,the following wednesday | next_day('wednesday')
fechas2/train/fechas2_005643.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_005644.en.wav,thursday | next_day('thursday')
fechas2/train/fechas2_005645.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_005646.en.wav,tuesday | next_day('tuesday')
fechas2/train/fechas2_005647.en.wav,please this coming wednesday | next_day('wednesday')
fechas2/train/fechas2_005648.en.wav,the following monday | next_day('monday')
fechas2/train/fechas2_005649.en.wav,this thursday | next_day('thursday')
fechas2/train/fechas2_005650.en.wav,next thursday thank you | next_day('thursday')
fechas2/train/fechas2_005651.en.wav,wednesday | next_day('wednesday')
fechas2/train/fechas2_005652.en.wav,day after tomorrow | relative_day(+2)
fechas2/train/fechas2_005653.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_005654.en.wav,next wednesday thank you | next_day('wednesday')
fechas2/train/fechas2_005655.en.wav,next wednesday | next_day('wednesday')
fechas2/train/fechas2_005656.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_005657.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_005658.en.wav,please in a couple of days | relative_day(+2)
fechas2/train/fechas2_005659.en.wav,please in three days | relative_day(+3)
fechas2/train/fechas2_005660.en.wav,next wednesday please | next_day('wednesday')
fechas2/train/fechas2_005661.en.wav,next thursday please | next_day('thursday')
fechas2/train/fechas2_005662.en.wav,please on monday | next_day('monday')
fechas2/train/fechas2_005663.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_005664.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_005665.en.wav,please next friday | next_day('friday')
fechas2/train/fechas2_005666.en.wav,this friday | next_day('friday')
fechas2/train/fechas2_005667.en.wav,in three days please | relative_day(+3)
fechas2/train/fechas2_005668.en.wav,wednesday | next_day('wednesday')
fechas2/train/fechas2_005669.en.wav,please this coming wednesday | next_day('wednesday')
fechas2/train/fechas2_005670.en.wav,this tuesday thank you | next_day('tuesday')
fechas2/train/fechas2_005671.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_005672.en.wav,next friday thank you | next_day('friday')
fechas2/train/fechas2_005673.en.wav,tuesday thank you. | next_day('tuesday')
fechas2/train/fechas2_005674.en.wav,please in a couple of days | relative_day(+2)
fechas2/train/fechas2_005675.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_005676.en.wav,tomorrow please | relative_day(+1)
fechas2/train/fechas2_005677.en.wav,this friday | next_day('friday')
fechas2/train/fechas2_005678.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_005679.en.wav,this coming friday | next_day('friday')
fechas2/train/fechas2_005680.en.wav,please in a couple of days | relative_day(+2)
fechas2/train/fechas2_005681.en.wav,next tuesday please | next_day('tuesday')
fechas2/train/fechas2_005682.en.wav,tomorrow | relative_day(+1)
fechas2/train/fechas2_005683.en.wav,please on wednesday | next_day('wednesday')
fechas2/train/fechas2_005684.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_005685.en.wav,next monday | next_day('monday')
fechas2/train/fechas2_005686.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_005687.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_005688.en.wav,this coming friday thank you | next_day('friday')
fechas2/train/fechas2_005689.en.wav,this coming tuesday | next_day('tuesday')
fechas2/train/fechas2_005690.en.wav,this coming thursday | next_day('thursday')
fechas2/train/fechas2_005691.en.wav,this coming wednesday | next_day('wednesday')
fechas2/train/fechas2_005692.en.wav,tomorrow | relative_day(+1)
fechas2/train/fechas2_005693.en.wav,next thursday | next_day('thursday')
fechas2/train/fechas2_005694.en.wav,in three days | relative_day(+3)
fechas2/train/fechas2_005695.en.wav,this coming thursday please | next_day('thursday')
fechas2/train/fechas2_005696.en.wav,the day after tomorrow please | relative_day(+2)
fechas2/train/fechas2_005697.en.wav,please in three days | relative_day(+3)
fechas2/train/fechas2_005698.en.wav,in three days thanks | relative_day(+3)
fechas2/train/fechas2_005699.en.wav,in a couple of days | relative_day(+2)
fechas2/train/fechas2_005700.en.wav,the day after tomorrow | relative_day(+2)
fechas2/train/fechas2_005701.en.wav,the following friday | next_day('friday')
fechas2/train/fechas2_005702.en.wav,in a couple of days please | relative_day(+2)
fechas2/train/fechas2_005703.en.wav,next tuesday | next_day('tuesday')
fechas2/train/fechas2_005704.en.wav,this coming tuesday | next_day('tuesday')
