wav,txt
fechas2/train/fechas2_000000.es.wav,por favor el siguiente jueves | next_day('thursday')
fechas2/train/fechas2_004200.es.wav,el miércoles gracias | next_day('wednesday')
fechas2/train/fechas2_004201.es.wav,el siguiente jueves | next_day('thursday')
fechas2/train/fechas2_004202.es.wav,pasado mañana por favor | relative_day(+2)
fechas2/train/fechas2_004203.es.wav,el martes | next_day('tuesday')
fechas2/train/fechas2_004204.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_004205.es.wav,el siguiente jueves | next_day('thursday')
fechas2/train/fechas2_004206.es.wav,por favor en un par de días | relative_day(+2)
fechas2/train/fechas2_004207.es.wav,pasado mañana | relative_day(+2)
fechas2/train/fechas2_004208.es.wav,el miércoles | next_day('wednesday')
fechas2/train/fechas2_004209.es.wav,este miércoles siguiente gracias | next_day('wednesday')
fechas2/train/fechas2_004210.es.wav,el jueves por favor | next_day('thursday')
fechas2/train/fechas2_004211.es.wav,este martes siguiente gracias | next_day('tuesday')
fechas2/train/fechas2_004212.es.wav,este jueves que viene | next_day('thursday')
fechas2/train/fechas2_004213.es.wav,el martes que viene | next_day('tuesday')
fechas2/train/fechas2_004214.es.wav,el siguiente martes | next_day('tuesday')
fechas2/train/fechas2_004215.es.wav,este martes | next_day('tuesday')
fechas2/train/fechas2_004216.es.wav,el siguiente miércoles | next_day('wednesday')
fechas2/train/fechas2_004217.es.wav,el próximo viernes | next_day('friday')
fechas2/train/fechas2_004218.es.wav,este martes próximo | next_day('tuesday')
fechas2/train/fechas2_004219.es.wav,el viernes | next_day('friday')
fechas2/train/fechas2_004220.es.wav,el viernes por favor | next_day('friday')
fechas2/train/fechas2_004221.es.wav,el martes | next_day('tuesday')
fechas2/train/fechas2_004222.es.wav,el miércoles siguiente por favor | next_day('wednesday')
fechas2/train/fechas2_004223.es.wav,por favor en un par de días | relative_day(+2)
fechas2/train/fechas2_004224.es.wav,el siguiente martes por favor | next_day('tuesday')
fechas2/train/fechas2_004225.es.wav,por favor en un par de días | relative_day(+2)
fechas2/train/fechas2_004226.es.wav,este lunes gracias | next_day('monday')
fechas2/train/fechas2_004227.es.wav,este miércoles próximo gracias | next_day('wednesday')
fechas2/train/fechas2_004228.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_004229.es.wav,el martes | next_day('tuesday')
fechas2/train/fechas2_004230.es.wav,este viernes | next_day('friday')
fechas2/train/fechas2_004231.es.wav,por favor el siguiente lunes | next_day('monday')
fechas2/train/fechas2_004232.es.wav,en un par de días gracias | relative_day(+2)
fechas2/train/fechas2_004233.es.wav,el próximo viernes | next_day('friday')
fechas2/train/fechas2_004234.es.wav,el próximo lunes | next_day('monday')
fechas2/train/fechas2_004235.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_004236.es.wav,este jueves que viene | next_day('thursday')
fechas2/train/fechas2_004237.es.wav,el martes | next_day('tuesday')
fechas2/train/fechas2_004238.es.wav,el próximo miércoles por favor | next_day('wednesday')
fechas2/train/fechas2_004239.es.wav,el miércoles | next_day('wednesday')
fechas2/train/fechas2_004240.es.wav,el siguiente martes | next_day('tuesday')
fechas2/train/fechas2_004241.es.wav,pasado mañana gracias | relative_day(+2)
fechas2/train/fechas2_004242.es.wav,este martes | next_day('tuesday')
fechas2/train/fechas2_004243.es.wav,el jueves | next_day('thursday')
fechas2/train/fechas2_004244.es.wav,el miércoles | next_day('wednesday')
fechas2/train/fechas2_004245.es.wav,mañana | relative_day(+1)
fechas2/train/fechas2_004246.es.wav,el viernes | next_day('friday')
fechas2/train/fechas2_004247.es.wav,el próximo miércoles por favor | next_day('wednesday')
fechas2/train/fechas2_004248.es.wav,por favor este martes | next_day('tuesday')
fechas2/train/fechas2_004249.es.wav,el próximo jueves | next_day('thursday')
fechas2/train/fechas2_004250.es.wav,el miércoles | next_day('wednesday')
fechas2/train/fechas2_004251.es.wav,este lunes próximo | next_day('monday')
fechas2/train/fechas2_004252.es.wav,en un par de días por favor | relative_day(+2)
fechas2/train/fechas2_004253.es.wav,por favor el siguiente viernes | next_day('friday')
fechas2/train/fechas2_004254.es.wav,el viernes | next_day('friday')
fechas2/train/fechas2_004255.es.wav,por favor el martes | next_day('tuesday')
fechas2/train/fechas2_004256.es.wav,el próximo miércoles gracias | next_day('wednesday')
fechas2/train/fechas2_004257.es.wav,por favor este miércoles | next_day('wednesday')
fechas2/train/fechas2_004258.es.wav,en tres días | relative_day(+3)
fechas2/train/fechas2_004259.es.wav,el próximo jueves | next_day('thursday')
fechas2/train/fechas2_004260.es.wav,por favor el viernes | next_day('friday')
fechas2/train/fechas2_004261.es.wav,el martes próximo por favor | next_day('tuesday')
fechas2/train/fechas2_004262.es.wav,el miércoles que viene por favor | next_day('wednesday')
fechas2/train/fechas2_004263.es.wav,el siguiente martes gracias | next_day('tuesday')
fechas2/train/fechas2_004264.es.wav,el viernes próximo | next_day('friday')
fechas2/train/fechas2_004265.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_004266.es.wav,el martes siguiente | next_day('tuesday')
fechas2/train/fechas2_004267.es.wav,por favor el próximo miércoles | next_day('wednesday')
fechas2/train/fechas2_004268.es.wav,por favor en un par de días | relative_day(+2)
fechas2/train/fechas2_004269.es.wav,este miércoles gracias | next_day('wednesday')
fechas2/train/fechas2_004270.es.wav,el lunes gracias | next_day('monday')
fechas2/train/fechas2_004271.es.wav,este miércoles siguiente | next_day('wednesday')
fechas2/train/fechas2_004272.es.wav,el siguiente miércoles | next_day('wednesday')
fechas2/train/fechas2_004273.es.wav,por favor este martes | next_day('tuesday')
fechas2/train/fechas2_004274.es.wav,este viernes gracias | next_day('friday')
fechas2/train/fechas2_004275.es.wav,este jueves | next_day('thursday')
fechas2/train/fechas2_004276.es.wav,por favor el jueves próximo | next_day('thursday')
fechas2/train/fechas2_004277.es.wav,el viernes | next_day('friday')
fechas2/train/fechas2_004278.es.wav,el martes próximo | next_day('tuesday')
fechas2/train/fechas2_004279.es.wav,este viernes | next_day('friday')
fechas2/train/fechas2_004280.es.wav,el siguiente jueves | next_day('thursday')
fechas2/train/fechas2_004281.es.wav,el viernes | next_day('friday')
fechas2/train/fechas2_004282.es.wav,el siguiente viernes por favor | next_day('friday')
fechas2/train/fechas2_004283.es.wav,por favor el lunes que viene | next_day('monday')
fechas2/train/fechas2_004284.es.wav,en tres días por favor | relative_day(+3)
fechas2/train/fechas2_004285.es.wav,el jueves gracias | next_day('thursday')
fechas2/train/fechas2_004286.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_004287.es.wav,el siguiente miércoles | next_day('wednesday')
fechas2/train/fechas2_004288.es.wav,este viernes gracias | next_day('friday')
fechas2/train/fechas2_004289.es.wav,este miércoles | next_day('wednesday')
fechas2/train/fechas2_004290.es.wav,en tres días | relative_day(+3)
fechas2/train/fechas2_004291.es.wav,el jueves gracias | next_day('thursday')
fechas2/train/fechas2_004292.es.wav,el próximo jueves | next_day('thursday')
fechas2/train/fechas2_004293.es.wav,en tres días gracias | relative_day(+3)
fechas2/train/fechas2_004294.es.wav,este jueves próximo | next_day('thursday')
fechas2/train/fechas2_004295.es.wav,este martes que viene | next_day('tuesday')
fechas2/train/fechas2_004296.es.wav,el siguiente martes gracias | next_day('tuesday')
fechas2/train/fechas2_004297.es.wav,por favor el jueves que viene | next_day('thursday')
fechas2/train/fechas2_004298.es.wav,este jueves que viene | next_day('thursday')
fechas2/train/fechas2_004299.es.wav,el lunes | next_day('monday')
fechas2/train/fechas2_004300.es.wav,este jueves | next_day('thursday')
fechas2/train/fechas2_004301.es.wav,por favor el siguiente lunes | next_day('monday')
fechas2/train/fechas2_004302.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_004303.es.wav,este martes próximo | next_day('tuesday')
fechas2/train/fechas2_004304.es.wav,el viernes siguiente | next_day('friday')
fechas2/train/fechas2_004305.es.wav,el lunes siguiente | next_day('monday')
fechas2/train/fechas2_004306.es.wav,el siguiente miércoles gracias | next_day('wednesday')
fechas2/train/fechas2_004307.es.wav,el martes siguiente | next_day('tuesday')
fechas2/train/fechas2_004308.es.wav,en tres días | relative_day(+3)
fechas2/train/fechas2_004309.es.wav,pasado mañana | relative_day(+2)
fechas2/train/fechas2_004310.es.wav,el martes | next_day('tuesday')
fechas2/train/fechas2_004311.es.wav,el jueves que viene | next_day('thursday')
fechas2/train/fechas2_004312.es.wav,el próximo jueves por favor | next_day('thursday')
fechas2/train/fechas2_004313.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_004314.es.wav,este martes que viene | next_day('tuesday')
fechas2/train/fechas2_004315.es.wav,en tres días | relative_day(+3)
fechas2/train/fechas2_004316.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_004317.es.wav,el próximo lunes por favor | next_day('monday')
fechas2/train/fechas2_004318.es.wav,el jueves | next_day('thursday')
fechas2/train/fechas2_004319.es.wav,este jueves próximo | next_day('thursday')
fechas2/train/fechas2_004320.es.wav,el próximo martes gracias | next_day('tuesday')
fechas2/train/fechas2_004321.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_004322.es.wav,el viernes que viene gracias | next_day('friday')
fechas2/train/fechas2_004323.es.wav,en tres días | relative_day(+3)
fechas2/train/fechas2_004324.es.wav,por favor el jueves | next_day('thursday')
fechas2/train/fechas2_004325.es.wav,el lunes próximo | next_day('monday')
fechas2/train/fechas2_004326.es.wav,el lunes | next_day('monday')
fechas2/train/fechas2_004327.es.wav,en tres días gracias | relative_day(+3)
fechas2/train/fechas2_004328.es.wav,el siguiente viernes por favor | next_day('friday')
fechas2/train/fechas2_004329.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_004330.es.wav,por favor mañana | relative_day(+1)
fechas2/train/fechas2_004331.es.wav,por favor este viernes | next_day('friday')
fechas2/train/fechas2_004332.es.wav,el siguiente martes | next_day('tuesday')
fechas2/train/fechas2_004333.es.wav,en tres días | relative_day(+3)
fechas2/train/fechas2_004334.es.wav,este martes | next_day('tuesday')
fechas2/train/fechas2_004335.es.wav,por favor en un par de días | relative_day(+2)
fechas2/train/fechas2_004336.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_004337.es.wav,el próximo jueves | next_day('thursday')
fechas2/train/fechas2_004338.es.wav,mañana gracias | relative_day(+1)
fechas2/train/fechas2_004339.es.wav,mañana | relative_day(+1)
fechas2/train/fechas2_004340.es.wav,el siguiente jueves por favor | next_day('thursday')
fechas2/train/fechas2_004341.es.wav,por favor en un par de días | relative_day(+2)
fechas2/train/fechas2_004342.es.wav,el miércoles gracias | next_day('wednesday')
fechas2/train/fechas2_004343.es.wav,por favor este miércoles | next_day('wednesday')
fechas2/train/fechas2_004344.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_004345.es.wav,en un par de días gracias | relative_day(+2)
fechas2/train/fechas2_004346.es.wav,el siguiente lunes | next_day('monday')
fechas2/train/fechas2_004347.es.wav,en tres días | relative_day(+3)
fechas2/train/fechas2_004348.es.wav,el próximo viernes por favor | next_day('friday')
fechas2/train/fechas2_004349.es.wav,el lunes por favor | next_day('monday')
fechas2/train/fechas2_004350.es.wav,el siguiente martes | next_day('tuesday')
fechas2/train/fechas2_004351.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_004352.es.wav,el viernes | next_day('friday')
fechas2/train/fechas2_004353.es.wav,este jueves siguiente | next_day('thursday')
fechas2/train/fechas2_004354.es.wav,el miércoles siguiente | next_day('wednesday')
fechas2/train/fechas2_004355.es.wav,por favor pasado mañana | relative_day(+2)
fechas2/train/fechas2_004356.es.wav,este miércoles gracias | next_day('wednesday')
fechas2/train/fechas2_004357.es.wav,este miércoles | next_day('wednesday')
fechas2/train/fechas2_004358.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_004359.es.wav,por favor este miércoles | next_day('wednesday')
fechas2/train/fechas2_004360.es.wav,pasado mañana | relative_day(+2)
fechas2/train/fechas2_004361.es.wav,este martes que viene por favor | next_day('tuesday')
fechas2/train/fechas2_004362.es.wav,en tres días gracias | relative_day(+3)
fechas2/train/fechas2_004363.es.wav,este martes próximo | next_day('tuesday')
fechas2/train/fechas2_004364.es.wav,el próximo viernes por favor | next_day('friday')
fechas2/train/fechas2_004365.es.wav,pasado mañana por favor | relative_day(+2)
fechas2/train/fechas2_004366.es.wav,este martes siguiente | next_day('tuesday')
fechas2/train/fechas2_004367.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_004368.es.wav,este viernes por favor | next_day('friday')
fechas2/train/fechas2_004369.es.wav,el lunes | next_day('monday')
fechas2/train/fechas2_004370.es.wav,este miércoles por favor | next_day('wednesday')
fechas2/train/fechas2_004371.es.wav,este jueves por favor | next_day('thursday')
fechas2/train/fechas2_004372.es.wav,el miércoles próximo | next_day('wednesday')
fechas2/train/fechas2_004373.es.wav,en tres días | relative_day(+3)
fechas2/train/fechas2_004374.es.wav,este lunes que viene | next_day('monday')
fechas2/train/fechas2_004375.es.wav,el miércoles próximo por favor | next_day('wednesday')
fechas2/train/fechas2_004376.es.wav,este viernes que viene por favor | next_day('friday')
fechas2/train/fechas2_004377.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_004378.es.wav,el martes gracias | next_day('tuesday')
fechas2/train/fechas2_004379.es.wav,el siguiente viernes | next_day('friday')
fechas2/train/fechas2_004380.es.wav,el próximo miércoles | next_day('wednesday')
fechas2/train/fechas2_004381.es.wav,el jueves gracias | next_day('thursday')
fechas2/train/fechas2_004382.es.wav,el próximo jueves gracias | next_day('thursday')
fechas2/train/fechas2_004383.es.wav,este lunes siguiente | next_day('monday')
fechas2/train/fechas2_004384.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_004385.es.wav,este miércoles | next_day('wednesday')
fechas2/train/fechas2_004386.es.wav,por favor el siguiente jueves | next_day('thursday')
fechas2/train/fechas2_004387.es.wav,el miércoles próximo | next_day('wednesday')
fechas2/train/fechas2_004388.es.wav,el siguiente lunes por favor | next_day('monday')
fechas2/train/fechas2_004389.es.wav,el lunes | next_day('monday')
fechas2/train/fechas2_004390.es.wav,en un par de días | relative_day(+2)
fechas2/train/fechas2_004391.es.wav,en tres días | relative_day(+3)
fechas2/train/fechas2_004392.es.wav,por favor el martes próximo | next_day('tuesday')
fechas2/train/fechas2_004393.es.wav,este miércoles siguiente | next_day('wednesday')
fechas2/train/fechas2_004394.es.wav,por favor en un par de días | relative_day(+2)
fechas2/train/fechas2_004395.es.wav,el lunes próximo por favor | next_day('monday')
fechas2/train/fechas2_004396.es.wav,el próximo jueves | next_day('thursday')
